State,Year,Perpetrator Sex,Weapon,Crime Solved,Solved Total
Ohio,1994,Female,Drowning,Yes,1
Ohio,1994,Female,Firearm,Yes,1
Ohio,1994,Female,Handgun,Yes,23
Ohio,1994,Female,Knife,Yes,21
Ohio,1994,Female,Poison,Yes,1
Ohio,1994,Female,Shotgun,Yes,2
Ohio,1994,Female,Strangulation,Yes,2
Ohio,1994,Female,Suffocation,Yes,2
Ohio,1994,Female,Unknown,Yes,4
Ohio,1994,Male,Blunt Object,Yes,46
Ohio,1994,Male,Drugs,Yes,1
Ohio,1994,Male,Fire,Yes,3
Ohio,1994,Male,Firearm,Yes,24
Ohio,1994,Male,Gun,Yes,2
Ohio,1994,Male,Handgun,Yes,244
Ohio,1994,Male,Knife,Yes,27
Ohio,1994,Male,Rifle,Yes,7
Ohio,1994,Male,Shotgun,Yes,28
Ohio,1994,Male,Strangulation,Yes,3
Ohio,1994,Male,Suffocation,Yes,1
Ohio,1994,Male,Unknown,Yes,9
Ohio,1994,Unknown,Blunt Object,No,16
Ohio,1994,Unknown,Drowning,No,1
Ohio,1994,Unknown,Fire,No,1
Ohio,1994,Unknown,Firearm,No,13
Ohio,1994,Unknown,Handgun,No,108
Ohio,1994,Unknown,Knife,No,6
Ohio,1994,Unknown,Shotgun,No,7
Ohio,1994,Unknown,Strangulation,No,5
Ohio,1994,Unknown,Suffocation,No,1
Ohio,1994,Unknown,Unknown,No,9
Ohio,1995,Female,Blunt Object,Yes,11
Ohio,1995,Female,Drowning,Yes,1
Ohio,1995,Female,Drugs,Yes,2
Ohio,1995,Female,Fire,Yes,5
Ohio,1995,Female,Handgun,Yes,6
Ohio,1995,Female,Knife,Yes,7
Ohio,1995,Female,Shotgun,Yes,2
Ohio,1995,Female,Suffocation,Yes,3
Ohio,1995,Female,Unknown,Yes,1
Ohio,1995,Male,Blunt Object,Yes,47
Ohio,1995,Male,Fire,Yes,2
Ohio,1995,Male,Firearm,Yes,3
Ohio,1995,Male,Gun,Yes,1
Ohio,1995,Male,Handgun,Yes,197
Ohio,1995,Male,Knife,Yes,46
Ohio,1995,Male,Rifle,Yes,7
Ohio,1995,Male,Shotgun,Yes,22
Ohio,1995,Male,Strangulation,Yes,2
Ohio,1995,Male,Suffocation,Yes,1
Ohio,1995,Male,Unknown,Yes,10
Ohio,1995,Unknown,Blunt Object,No,15
Ohio,1995,Unknown,Fire,No,3
Ohio,1995,Unknown,Firearm,No,3
Ohio,1995,Unknown,Gun,No,1
Ohio,1995,Unknown,Handgun,No,110
Ohio,1995,Unknown,Knife,No,12
Ohio,1995,Unknown,Rifle,No,1
Ohio,1995,Unknown,Shotgun,No,3
Ohio,1995,Unknown,Strangulation,No,5
Ohio,1995,Unknown,Suffocation,No,2
Ohio,1995,Unknown,Unknown,No,22
Ohio,1996,Female,Blunt Object,Yes,4
Ohio,1996,Female,Fire,Yes,2
Ohio,1996,Female,Firearm,Yes,1
Ohio,1996,Female,Handgun,Yes,17
Ohio,1996,Female,Knife,Yes,15
Ohio,1996,Female,Rifle,Yes,1
Ohio,1996,Female,Shotgun,Yes,1
Ohio,1996,Female,Strangulation,Yes,1
Ohio,1996,Female,Suffocation,Yes,2
Ohio,1996,Female,Unknown,Yes,2
Ohio,1996,Male,Blunt Object,Yes,46
Ohio,1996,Male,Explosives,Yes,1
Ohio,1996,Male,Fire,Yes,9
Ohio,1996,Male,Firearm,Yes,5
Ohio,1996,Male,Handgun,Yes,176
Ohio,1996,Male,Knife,Yes,19
Ohio,1996,Male,Rifle,Yes,8
Ohio,1996,Male,Shotgun,Yes,10
Ohio,1996,Male,Strangulation,Yes,4
Ohio,1996,Male,Suffocation,Yes,5
Ohio,1996,Male,Unknown,Yes,8
Ohio,1996,Unknown,Blunt Object,No,16
Ohio,1996,Unknown,Fire,No,3
Ohio,1996,Unknown,Firearm,No,6
Ohio,1996,Unknown,Handgun,No,107
Ohio,1996,Unknown,Knife,No,4
Ohio,1996,Unknown,Rifle,No,1
Ohio,1996,Unknown,Shotgun,No,3
Ohio,1996,Unknown,Strangulation,No,6
Ohio,1996,Unknown,Suffocation,No,1
Ohio,1996,Unknown,Unknown,No,12
Ohio,1997,Female,Blunt Object,Yes,3
Ohio,1997,Female,Fire,Yes,1
Ohio,1997,Female,Handgun,Yes,7
Ohio,1997,Female,Knife,Yes,3
Ohio,1997,Female,Suffocation,Yes,1
Ohio,1997,Female,Unknown,Yes,2
Ohio,1997,Male,Blunt Object,Yes,43
Ohio,1997,Male,Drugs,Yes,1
Ohio,1997,Male,Fire,Yes,4
Ohio,1997,Male,Firearm,Yes,7
Ohio,1997,Male,Handgun,Yes,128
Ohio,1997,Male,Knife,Yes,25
Ohio,1997,Male,Rifle,Yes,3
Ohio,1997,Male,Shotgun,Yes,11
Ohio,1997,Male,Strangulation,Yes,1
Ohio,1997,Male,Unknown,Yes,9
Ohio,1997,Unknown,Blunt Object,No,19
Ohio,1997,Unknown,Explosives,No,1
Ohio,1997,Unknown,Fire,No,3
Ohio,1997,Unknown,Firearm,No,11
Ohio,1997,Unknown,Handgun,No,73
Ohio,1997,Unknown,Knife,No,6
Ohio,1997,Unknown,Shotgun,No,1
Ohio,1997,Unknown,Strangulation,No,4
Ohio,1997,Unknown,Suffocation,No,1
Ohio,1997,Unknown,Unknown,No,12
Ohio,1998,Female,Blunt Object,Yes,1
Ohio,1998,Female,Handgun,Yes,6
Ohio,1998,Female,Knife,Yes,4
Ohio,1998,Female,Shotgun,Yes,1
Ohio,1998,Female,Unknown,Yes,6
Ohio,1998,Male,Blunt Object,Yes,51
Ohio,1998,Male,Drugs,Yes,1
Ohio,1998,Male,Fire,Yes,1
Ohio,1998,Male,Firearm,Yes,2
Ohio,1998,Male,Gun,Yes,2
Ohio,1998,Male,Handgun,Yes,111
Ohio,1998,Male,Knife,Yes,29
Ohio,1998,Male,Rifle,Yes,6
Ohio,1998,Male,Shotgun,Yes,13
Ohio,1998,Male,Strangulation,Yes,2
Ohio,1998,Male,Suffocation,Yes,3
Ohio,1998,Male,Unknown,Yes,20
Ohio,1998,Unknown,Blunt Object,No,8
Ohio,1998,Unknown,Fire,No,2
Ohio,1998,Unknown,Firearm,No,10
Ohio,1998,Unknown,Handgun,No,71
Ohio,1998,Unknown,Knife,No,10
Ohio,1998,Unknown,Rifle,No,4
Ohio,1998,Unknown,Shotgun,No,1
Ohio,1998,Unknown,Strangulation,No,3
Ohio,1998,Unknown,Unknown,No,9
Ohio,1999,Female,Blunt Object,Yes,3
Ohio,1999,Female,Fire,Yes,6
Ohio,1999,Female,Handgun,Yes,7
Ohio,1999,Female,Knife,Yes,5
Ohio,1999,Female,Rifle,Yes,1
Ohio,1999,Female,Unknown,Yes,7
Ohio,1999,Male,Blunt Object,Yes,38
Ohio,1999,Male,Fire,Yes,1
Ohio,1999,Male,Firearm,Yes,6
Ohio,1999,Male,Gun,Yes,2
Ohio,1999,Male,Handgun,Yes,125
Ohio,1999,Male,Knife,Yes,29
Ohio,1999,Male,Rifle,Yes,2
Ohio,1999,Male,Shotgun,Yes,5
Ohio,1999,Male,Strangulation,Yes,3
Ohio,1999,Male,Suffocation,Yes,2
Ohio,1999,Male,Unknown,Yes,17
Ohio,1999,Unknown,Blunt Object,No,12
Ohio,1999,Unknown,Fire,No,2
Ohio,1999,Unknown,Firearm,No,24
Ohio,1999,Unknown,Handgun,No,44
Ohio,1999,Unknown,Knife,No,6
Ohio,1999,Unknown,Shotgun,No,1
Ohio,1999,Unknown,Strangulation,No,1
Ohio,1999,Unknown,Suffocation,No,1
Ohio,1999,Unknown,Unknown,No,22
Ohio,2000,Female,Blunt Object,Yes,7
Ohio,2000,Female,Drowning,Yes,1
Ohio,2000,Female,Drugs,Yes,2
Ohio,2000,Female,Fire,Yes,2
Ohio,2000,Female,Firearm,Yes,1
Ohio,2000,Female,Handgun,Yes,10
Ohio,2000,Female,Knife,Yes,10
Ohio,2000,Female,Unknown,Yes,4
Ohio,2000,Male,Blunt Object,Yes,37
Ohio,2000,Male,Explosives,Yes,3
Ohio,2000,Male,Fall,Yes,1
Ohio,2000,Male,Fire,Yes,7
Ohio,2000,Male,Firearm,Yes,6
Ohio,2000,Male,Handgun,Yes,80
Ohio,2000,Male,Knife,Yes,30
Ohio,2000,Male,Rifle,Yes,8
Ohio,2000,Male,Shotgun,Yes,11
Ohio,2000,Male,Strangulation,Yes,1
Ohio,2000,Male,Suffocation,Yes,3
Ohio,2000,Male,Unknown,Yes,16
Ohio,2000,Unknown,Blunt Object,No,7
Ohio,2000,Unknown,Fire,No,1
Ohio,2000,Unknown,Firearm,No,12
Ohio,2000,Unknown,Handgun,No,61
Ohio,2000,Unknown,Knife,No,9
Ohio,2000,Unknown,Shotgun,No,3
Ohio,2000,Unknown,Strangulation,No,3
Ohio,2000,Unknown,Suffocation,No,2
Ohio,2000,Unknown,Unknown,No,34
Ohio,2001,Female,Blunt Object,Yes,5
Ohio,2001,Female,Fire,Yes,3
Ohio,2001,Female,Firearm,Yes,2
Ohio,2001,Female,Handgun,Yes,5
Ohio,2001,Female,Knife,Yes,3
Ohio,2001,Female,Shotgun,Yes,1
Ohio,2001,Female,Suffocation,Yes,1
Ohio,2001,Female,Unknown,Yes,7
Ohio,2001,Male,Blunt Object,Yes,45
Ohio,2001,Male,Drugs,Yes,1
Ohio,2001,Male,Fire,Yes,2
Ohio,2001,Male,Firearm,Yes,8
Ohio,2001,Male,Gun,Yes,2
Ohio,2001,Male,Handgun,Yes,145
Ohio,2001,Male,Knife,Yes,23
Ohio,2001,Male,Rifle,Yes,5
Ohio,2001,Male,Shotgun,Yes,12
Ohio,2001,Male,Strangulation,Yes,2
Ohio,2001,Male,Suffocation,Yes,1
Ohio,2001,Male,Unknown,Yes,16
Ohio,2001,Unknown,Blunt Object,No,17
Ohio,2001,Unknown,Drowning,No,1
Ohio,2001,Unknown,Fire,No,2
Ohio,2001,Unknown,Firearm,No,28
Ohio,2001,Unknown,Gun,No,1
Ohio,2001,Unknown,Handgun,No,71
Ohio,2001,Unknown,Knife,No,10
Ohio,2001,Unknown,Rifle,No,1
Ohio,2001,Unknown,Shotgun,No,1
Ohio,2001,Unknown,Strangulation,No,1
Ohio,2001,Unknown,Suffocation,No,1
Ohio,2001,Unknown,Unknown,No,29
Ohio,2002,Female,Blunt Object,Yes,5
Ohio,2002,Female,Drowning,Yes,1
Ohio,2002,Female,Drugs,Yes,1
Ohio,2002,Female,Fire,Yes,1
Ohio,2002,Female,Handgun,Yes,11
Ohio,2002,Female,Knife,Yes,14
Ohio,2002,Female,Shotgun,Yes,1
Ohio,2002,Female,Suffocation,Yes,2
Ohio,2002,Female,Unknown,Yes,7
Ohio,2002,Male,Blunt Object,Yes,52
Ohio,2002,Male,Drugs,Yes,2
Ohio,2002,Male,Fire,Yes,2
Ohio,2002,Male,Firearm,Yes,16
Ohio,2002,Male,Gun,Yes,1
Ohio,2002,Male,Handgun,Yes,146
Ohio,2002,Male,Knife,Yes,22
Ohio,2002,Male,Rifle,Yes,7
Ohio,2002,Male,Shotgun,Yes,9
Ohio,2002,Male,Strangulation,Yes,6
Ohio,2002,Male,Suffocation,Yes,1
Ohio,2002,Male,Unknown,Yes,28
Ohio,2002,Unknown,Blunt Object,No,19
Ohio,2002,Unknown,Drugs,No,1
Ohio,2002,Unknown,Fire,No,7
Ohio,2002,Unknown,Firearm,No,23
Ohio,2002,Unknown,Gun,No,2
Ohio,2002,Unknown,Handgun,No,85
Ohio,2002,Unknown,Knife,No,8
Ohio,2002,Unknown,Rifle,No,5
Ohio,2002,Unknown,Shotgun,No,3
Ohio,2002,Unknown,Strangulation,No,2
Ohio,2002,Unknown,Unknown,No,14
Ohio,2003,Female,Blunt Object,Yes,4
Ohio,2003,Female,Drugs,Yes,2
Ohio,2003,Female,Fire,Yes,3
Ohio,2003,Female,Firearm,Yes,1
Ohio,2003,Female,Handgun,Yes,5
Ohio,2003,Female,Knife,Yes,12
Ohio,2003,Female,Strangulation,Yes,1
Ohio,2003,Female,Suffocation,Yes,1
Ohio,2003,Female,Unknown,Yes,9
Ohio,2003,Male,Blunt Object,Yes,54
Ohio,2003,Male,Drugs,Yes,2
Ohio,2003,Male,Fire,Yes,3
Ohio,2003,Male,Firearm,Yes,10
Ohio,2003,Male,Handgun,Yes,137
Ohio,2003,Male,Knife,Yes,44
Ohio,2003,Male,Rifle,Yes,4
Ohio,2003,Male,Shotgun,Yes,8
Ohio,2003,Male,Strangulation,Yes,1
Ohio,2003,Male,Suffocation,Yes,2
Ohio,2003,Male,Unknown,Yes,32
Ohio,2003,Unknown,Blunt Object,No,20
Ohio,2003,Unknown,Explosives,No,1
Ohio,2003,Unknown,Fire,No,12
Ohio,2003,Unknown,Firearm,No,26
Ohio,2003,Unknown,Handgun,No,67
Ohio,2003,Unknown,Knife,No,12
Ohio,2003,Unknown,Shotgun,No,3
Ohio,2003,Unknown,Suffocation,No,1
Ohio,2003,Unknown,Unknown,No,20
Ohio,2004,Female,Blunt Object,Yes,4
Ohio,2004,Female,Fire,Yes,9
Ohio,2004,Female,Gun,Yes,1
Ohio,2004,Female,Handgun,Yes,8
Ohio,2004,Female,Knife,Yes,13
Ohio,2004,Female,Rifle,Yes,3
Ohio,2004,Female,Shotgun,Yes,2
Ohio,2004,Female,Suffocation,Yes,1
Ohio,2004,Female,Unknown,Yes,11
Ohio,2004,Male,Blunt Object,Yes,48
Ohio,2004,Male,Fire,Yes,5
Ohio,2004,Male,Firearm,Yes,33
Ohio,2004,Male,Handgun,Yes,112
Ohio,2004,Male,Knife,Yes,38
Ohio,2004,Male,Rifle,Yes,3
Ohio,2004,Male,Shotgun,Yes,12
Ohio,2004,Male,Strangulation,Yes,2
Ohio,2004,Male,Suffocation,Yes,2
Ohio,2004,Male,Unknown,Yes,38
Ohio,2004,Unknown,Blunt Object,No,11
Ohio,2004,Unknown,Firearm,No,28
Ohio,2004,Unknown,Gun,No,1
Ohio,2004,Unknown,Handgun,No,47
Ohio,2004,Unknown,Knife,No,8
Ohio,2004,Unknown,Rifle,No,4
Ohio,2004,Unknown,Shotgun,No,2
Ohio,2004,Unknown,Unknown,No,49
Ohio,2005,Female,Blunt Object,Yes,3
Ohio,2005,Female,Drugs,Yes,3
Ohio,2005,Female,Firearm,Yes,1
Ohio,2005,Female,Handgun,Yes,10
Ohio,2005,Female,Knife,Yes,14
Ohio,2005,Female,Suffocation,Yes,1
Ohio,2005,Female,Unknown,Yes,8
Ohio,2005,Male,Blunt Object,Yes,57
Ohio,2005,Male,Fire,Yes,1
Ohio,2005,Male,Firearm,Yes,46
Ohio,2005,Male,Gun,Yes,1
Ohio,2005,Male,Handgun,Yes,141
Ohio,2005,Male,Knife,Yes,40
Ohio,2005,Male,Rifle,Yes,14
Ohio,2005,Male,Shotgun,Yes,10
Ohio,2005,Male,Suffocation,Yes,4
Ohio,2005,Male,Unknown,Yes,37
Ohio,2005,Unknown,Blunt Object,No,9
Ohio,2005,Unknown,Fire,No,2
Ohio,2005,Unknown,Firearm,No,38
Ohio,2005,Unknown,Gun,No,2
Ohio,2005,Unknown,Handgun,No,53
Ohio,2005,Unknown,Knife,No,3
Ohio,2005,Unknown,Rifle,No,2
Ohio,2005,Unknown,Shotgun,No,4
Ohio,2005,Unknown,Strangulation,No,2
Ohio,2005,Unknown,Suffocation,No,1
Ohio,2005,Unknown,Unknown,No,58
Ohio,2006,Female,Blunt Object,Yes,1
Ohio,2006,Female,Drugs,Yes,1
Ohio,2006,Female,Fire,Yes,2
Ohio,2006,Female,Firearm,Yes,1
Ohio,2006,Female,Handgun,Yes,6
Ohio,2006,Female,Knife,Yes,13
Ohio,2006,Female,Rifle,Yes,1
Ohio,2006,Female,Unknown,Yes,4
Ohio,2006,Male,Blunt Object,Yes,36
Ohio,2006,Male,Drugs,Yes,3
Ohio,2006,Male,Fire,Yes,5
Ohio,2006,Male,Firearm,Yes,54
Ohio,2006,Male,Handgun,Yes,177
Ohio,2006,Male,Knife,Yes,27
Ohio,2006,Male,Rifle,Yes,2
Ohio,2006,Male,Shotgun,Yes,6
Ohio,2006,Male,Suffocation,Yes,2
Ohio,2006,Male,Unknown,Yes,27
Ohio,2006,Unknown,Blunt Object,No,8
Ohio,2006,Unknown,Drugs,No,1
Ohio,2006,Unknown,Fire,No,2
Ohio,2006,Unknown,Firearm,No,34
Ohio,2006,Unknown,Gun,No,3
Ohio,2006,Unknown,Handgun,No,69
Ohio,2006,Unknown,Knife,No,3
Ohio,2006,Unknown,Shotgun,No,3
Ohio,2006,Unknown,Unknown,No,35
Ohio,2007,Female,Blunt Object,Yes,8
Ohio,2007,Female,Drugs,Yes,2
Ohio,2007,Female,Firearm,Yes,1
Ohio,2007,Female,Gun,Yes,1
Ohio,2007,Female,Handgun,Yes,3
Ohio,2007,Female,Knife,Yes,9
Ohio,2007,Female,Suffocation,Yes,3
Ohio,2007,Female,Unknown,Yes,3
Ohio,2007,Male,Blunt Object,Yes,44
Ohio,2007,Male,Drugs,Yes,1
Ohio,2007,Male,Fire,Yes,8
Ohio,2007,Male,Firearm,Yes,53
Ohio,2007,Male,Gun,Yes,2
Ohio,2007,Male,Handgun,Yes,141
Ohio,2007,Male,Knife,Yes,34
Ohio,2007,Male,Rifle,Yes,7
Ohio,2007,Male,Shotgun,Yes,13
Ohio,2007,Male,Unknown,Yes,32
Ohio,2007,Unknown,Blunt Object,No,10
Ohio,2007,Unknown,Fire,No,3
Ohio,2007,Unknown,Firearm,No,39
Ohio,2007,Unknown,Handgun,No,50
Ohio,2007,Unknown,Knife,No,3
Ohio,2007,Unknown,Rifle,No,1
Ohio,2007,Unknown,Shotgun,No,2
Ohio,2007,Unknown,Unknown,No,32
Ohio,2008,Female,Blunt Object,Yes,4
Ohio,2008,Female,Fire,Yes,1
Ohio,2008,Female,Firearm,Yes,4
Ohio,2008,Female,Handgun,Yes,3
Ohio,2008,Female,Knife,Yes,5
Ohio,2008,Female,Rifle,Yes,1
Ohio,2008,Female,Unknown,Yes,5
Ohio,2008,Male,Blunt Object,Yes,34
Ohio,2008,Male,Drugs,Yes,2
Ohio,2008,Male,Explosives,Yes,1
Ohio,2008,Male,Fire,Yes,8
Ohio,2008,Male,Firearm,Yes,53
Ohio,2008,Male,Gun,Yes,4
Ohio,2008,Male,Handgun,Yes,113
Ohio,2008,Male,Knife,Yes,28
Ohio,2008,Male,Rifle,Yes,4
Ohio,2008,Male,Shotgun,Yes,4
Ohio,2008,Male,Strangulation,Yes,1
Ohio,2008,Male,Suffocation,Yes,4
Ohio,2008,Male,Unknown,Yes,28
Ohio,2008,Unknown,Blunt Object,No,6
Ohio,2008,Unknown,Firearm,No,48
Ohio,2008,Unknown,Gun,No,2
Ohio,2008,Unknown,Handgun,No,62
Ohio,2008,Unknown,Knife,No,5
Ohio,2008,Unknown,Shotgun,No,1
Ohio,2008,Unknown,Suffocation,No,1
Ohio,2008,Unknown,Unknown,No,37
Ohio,2009,Female,Blunt Object,Yes,5
Ohio,2009,Female,Drugs,Yes,1
Ohio,2009,Female,Firearm,Yes,2
Ohio,2009,Female,Handgun,Yes,9
Ohio,2009,Female,Knife,Yes,13
Ohio,2009,Female,Poison,Yes,1
Ohio,2009,Female,Suffocation,Yes,2
Ohio,2009,Female,Unknown,Yes,6
Ohio,2009,Male,Blunt Object,Yes,43
Ohio,2009,Male,Fire,Yes,1
Ohio,2009,Male,Firearm,Yes,66
Ohio,2009,Male,Gun,Yes,2
Ohio,2009,Male,Handgun,Yes,158
Ohio,2009,Male,Knife,Yes,35
Ohio,2009,Male,Poison,Yes,1
Ohio,2009,Male,Shotgun,Yes,9
Ohio,2009,Male,Suffocation,Yes,1
Ohio,2009,Male,Unknown,Yes,19
Ohio,2009,Unknown,Blunt Object,No,6
Ohio,2009,Unknown,Drugs,No,1
Ohio,2009,Unknown,Fire,No,8
Ohio,2009,Unknown,Firearm,No,42
Ohio,2009,Unknown,Gun,No,1
Ohio,2009,Unknown,Handgun,No,39
Ohio,2009,Unknown,Knife,No,5
Ohio,2009,Unknown,Rifle,No,2
Ohio,2009,Unknown,Unknown,No,42
Ohio,2010,Female,Blunt Object,Yes,2
Ohio,2010,Female,Firearm,Yes,5
Ohio,2010,Female,Handgun,Yes,3
Ohio,2010,Female,Knife,Yes,7
Ohio,2010,Female,Unknown,Yes,8
Ohio,2010,Male,Blunt Object,Yes,29
Ohio,2010,Male,Drugs,Yes,2
Ohio,2010,Male,Firearm,Yes,67
Ohio,2010,Male,Gun,Yes,1
Ohio,2010,Male,Handgun,Yes,136
Ohio,2010,Male,Knife,Yes,29
Ohio,2010,Male,Rifle,Yes,9
Ohio,2010,Male,Shotgun,Yes,1
Ohio,2010,Male,Suffocation,Yes,3
Ohio,2010,Male,Unknown,Yes,34
Ohio,2010,Unknown,Blunt Object,No,2
Ohio,2010,Unknown,Fire,No,3
Ohio,2010,Unknown,Firearm,No,54
Ohio,2010,Unknown,Gun,No,1
Ohio,2010,Unknown,Handgun,No,46
Ohio,2010,Unknown,Knife,No,6
Ohio,2010,Unknown,Shotgun,No,1
Ohio,2010,Unknown,Unknown,No,32
Ohio,2011,Female,Blunt Object,Yes,7
Ohio,2011,Female,Drowning,Yes,1
Ohio,2011,Female,Fire,Yes,2
Ohio,2011,Female,Firearm,Yes,1
Ohio,2011,Female,Handgun,Yes,9
Ohio,2011,Female,Knife,Yes,8
Ohio,2011,Female,Shotgun,Yes,1
Ohio,2011,Female,Unknown,Yes,7
Ohio,2011,Male,Blunt Object,Yes,22
Ohio,2011,Male,Drugs,Yes,2
Ohio,2011,Male,Firearm,Yes,62
Ohio,2011,Male,Handgun,Yes,141
Ohio,2011,Male,Knife,Yes,33
Ohio,2011,Male,Rifle,Yes,10
Ohio,2011,Male,Shotgun,Yes,11
Ohio,2011,Male,Suffocation,Yes,2
Ohio,2011,Male,Unknown,Yes,23
Ohio,2011,Unknown,Fire,No,2
Ohio,2011,Unknown,Firearm,No,73
Ohio,2011,Unknown,Gun,No,2
Ohio,2011,Unknown,Handgun,No,42
Ohio,2011,Unknown,Knife,No,3
Ohio,2011,Unknown,Unknown,No,35
Ohio,2012,Female,Blunt Object,Yes,5
Ohio,2012,Female,Drugs,Yes,1
Ohio,2012,Female,Fall,Yes,1
Ohio,2012,Female,Fire,Yes,1
Ohio,2012,Female,Firearm,Yes,5
Ohio,2012,Female,Handgun,Yes,8
Ohio,2012,Female,Knife,Yes,9
Ohio,2012,Female,Poison,Yes,1
Ohio,2012,Female,Suffocation,Yes,4
Ohio,2012,Female,Unknown,Yes,9
Ohio,2012,Male,Blunt Object,Yes,32
Ohio,2012,Male,Drowning,Yes,1
Ohio,2012,Male,Drugs,Yes,3
Ohio,2012,Male,Firearm,Yes,47
Ohio,2012,Male,Gun,Yes,3
Ohio,2012,Male,Handgun,Yes,137
Ohio,2012,Male,Knife,Yes,25
Ohio,2012,Male,Rifle,Yes,3
Ohio,2012,Male,Shotgun,Yes,8
Ohio,2012,Male,Strangulation,Yes,3
Ohio,2012,Male,Suffocation,Yes,7
Ohio,2012,Male,Unknown,Yes,21
Ohio,2012,Unknown,Blunt Object,No,4
Ohio,2012,Unknown,Fire,No,2
Ohio,2012,Unknown,Firearm,No,46
Ohio,2012,Unknown,Gun,No,2
Ohio,2012,Unknown,Handgun,No,62
Ohio,2012,Unknown,Knife,No,2
Ohio,2012,Unknown,Rifle,No,2
Ohio,2012,Unknown,Suffocation,No,1
Ohio,2012,Unknown,Unknown,No,20
Ohio,2013,Female,Blunt Object,Yes,2
Ohio,2013,Female,Drowning,Yes,1
Ohio,2013,Female,Drugs,Yes,1
Ohio,2013,Female,Handgun,Yes,8
Ohio,2013,Female,Knife,Yes,5
Ohio,2013,Female,Rifle,Yes,1
Ohio,2013,Female,Strangulation,Yes,1
Ohio,2013,Female,Suffocation,Yes,1
Ohio,2013,Female,Unknown,Yes,3
Ohio,2013,Male,Blunt Object,Yes,24
Ohio,2013,Male,Drugs,Yes,2
Ohio,2013,Male,Fire,Yes,1
Ohio,2013,Male,Firearm,Yes,62
Ohio,2013,Male,Handgun,Yes,136
Ohio,2013,Male,Knife,Yes,26
Ohio,2013,Male,Rifle,Yes,2
Ohio,2013,Male,Shotgun,Yes,4
Ohio,2013,Male,Strangulation,Yes,1
Ohio,2013,Male,Suffocation,Yes,2
Ohio,2013,Male,Unknown,Yes,28
Ohio,2013,Unknown,Blunt Object,No,4
Ohio,2013,Unknown,Firearm,No,35
Ohio,2013,Unknown,Gun,No,2
Ohio,2013,Unknown,Handgun,No,81
Ohio,2013,Unknown,Knife,No,8
Ohio,2013,Unknown,Shotgun,No,1
Ohio,2013,Unknown,Suffocation,No,2
Ohio,2013,Unknown,Unknown,No,30
Ohio,2014,Female,Blunt Object,Yes,3
Ohio,2014,Female,Drugs,Yes,11
Ohio,2014,Female,Handgun,Yes,7
Ohio,2014,Female,Knife,Yes,8
Ohio,2014,Female,Suffocation,Yes,1
Ohio,2014,Female,Unknown,Yes,7
Ohio,2014,Male,Blunt Object,Yes,25
Ohio,2014,Male,Drugs,Yes,12
Ohio,2014,Male,Explosives,Yes,1
Ohio,2014,Male,Firearm,Yes,52
Ohio,2014,Male,Gun,Yes,3
Ohio,2014,Male,Handgun,Yes,126
Ohio,2014,Male,Knife,Yes,31
Ohio,2014,Male,Rifle,Yes,1
Ohio,2014,Male,Shotgun,Yes,5
Ohio,2014,Male,Strangulation,Yes,2
Ohio,2014,Male,Suffocation,Yes,2
Ohio,2014,Male,Unknown,Yes,27
Ohio,2014,Unknown,Blunt Object,No,6
Ohio,2014,Unknown,Drugs,No,1
Ohio,2014,Unknown,Firearm,No,40
Ohio,2014,Unknown,Gun,No,2
Ohio,2014,Unknown,Handgun,No,54
Ohio,2014,Unknown,Knife,No,1
Ohio,2014,Unknown,Unknown,No,27
Oklahoma,1980,Female,Blunt Object,Yes,3
Oklahoma,1980,Female,Fall,Yes,1
Oklahoma,1980,Female,Handgun,Yes,21
Oklahoma,1980,Female,Knife,Yes,6
Oklahoma,1980,Female,Poison,Yes,1
Oklahoma,1980,Female,Rifle,Yes,1
Oklahoma,1980,Female,Shotgun,Yes,4
Oklahoma,1980,Female,Strangulation,Yes,3
Oklahoma,1980,Male,Blunt Object,Yes,33
Oklahoma,1980,Male,Firearm,Yes,4
Oklahoma,1980,Male,Gun,Yes,2
Oklahoma,1980,Male,Handgun,Yes,113
Oklahoma,1980,Male,Knife,Yes,22
Oklahoma,1980,Male,Rifle,Yes,13
Oklahoma,1980,Male,Shotgun,Yes,32
Oklahoma,1980,Male,Strangulation,Yes,5
Oklahoma,1980,Male,Unknown,Yes,6
Oklahoma,1980,Unknown,Blunt Object,No,7
Oklahoma,1980,Unknown,Drowning,No,2
Oklahoma,1980,Unknown,Fire,No,1
Oklahoma,1980,Unknown,Handgun,No,25
Oklahoma,1980,Unknown,Knife,No,3
Oklahoma,1980,Unknown,Rifle,No,3
Oklahoma,1980,Unknown,Shotgun,No,3
Oklahoma,1980,Unknown,Unknown,No,6
Oklahoma,1981,Female,Blunt Object,Yes,4
Oklahoma,1981,Female,Gun,Yes,2
Oklahoma,1981,Female,Handgun,Yes,22
Oklahoma,1981,Female,Knife,Yes,5
Oklahoma,1981,Female,Rifle,Yes,5
Oklahoma,1981,Female,Shotgun,Yes,4
Oklahoma,1981,Female,Unknown,Yes,1
Oklahoma,1981,Male,Blunt Object,Yes,36
Oklahoma,1981,Male,Firearm,Yes,1
Oklahoma,1981,Male,Gun,Yes,5
Oklahoma,1981,Male,Handgun,Yes,114
Oklahoma,1981,Male,Knife,Yes,29
Oklahoma,1981,Male,Rifle,Yes,19
Oklahoma,1981,Male,Shotgun,Yes,17
Oklahoma,1981,Male,Strangulation,Yes,1
